created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_urls,user_verified
Mon Jul 05 08:15:34 +0000 2021,,,"https://en.wikipedia.org/wiki/Svante_Arrhenius#:~:text=Arrhenius%2C%20in,greenhouse%20effect",0,1411961941355122689,kubagodzinski,1411767098074873867,776321294971306000,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@kubagodzinski @QwakPL @BezJoszko @SzczesniakA @QwakPL
""kto finansuje te wszystkie pierdy, że człowiek wpływa na klimat.""

Te kretyn-cieplarniane właściwości CO2 i jego wpływ na klimat odkryto w XIX wieku. Widzę, że ty z tych bezmózgów co twierdzą,że Soros czy ktoś taki ma maszynę do podróży w czasie…
https://t.co/cew5hgPwGG",https://twitter.com/xxx70889423/status/1411961941355122689,Tue Apr 15 14:58:32 +0000 2014,2445560916,true,Wykształcenie ekonomiczne i z dziedziny nauk ścisłych. Nie lubię teorii spiskowych.,1,147,20,0,,𝕩𝕩𝕩,xxx70889423,17693,http://slomski.us/author/morris/,false
Mon Jul 05 06:17:30 +0000 2021,,,,0,1411932229752795137,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","czy możemy porozmawiać o tym jak bardzo zjebali klimat szybkich i wściekłych? to miała być seria o wyścigach ulicznych, fajnych autach i rodzinnych wartościach a nie kurwa o lataniu w kosmosie i napierdalaniu się jakimiś magnesami błagam paul się chyba w grobie",https://twitter.com/vulnerablexirl/status/1411932229752795137,Tue Dec 31 16:35:26 +0000 2019,1212049604927082498,false,why fall in love if you can fall asleep?🫀 0508🫶🏻,1904,1081,1142,0,,ღ | saw Niall 🌙,vulnerablexirl,2600,,false
Mon Jul 05 10:31:23 +0000 2021,pogoda klimat Bałtyk morze temperatura,https://twitter.com/PogodaMeteo/status/1411996122399358981/photo/1,https://blog.meteomodel.pl/temperatura-baltyku/,0,1411996122399358981,,,,pl,,false,,0,,,"<a href=""https://meteomodel.pl"" rel=""nofollow"">PolClim</a>","AutoTweet: Temperatura powierzchni południowego Bałtyku, 2021-07-05. Źródło: @CMEMS_EU, produkt: DMI-BALTIC-SST-L4-NRT. Więcej informacji: https://t.co/wMu4viUDI8 #pogoda #klimat #Bałtyk #morze #temperatura https://t.co/vQsFN4KQEI",https://twitter.com/PogodaMeteo/status/1411996122399358981,Thu Jul 27 06:30:20 +0000 2017,890459317694025729,false,"Pogoda i Klimat #pogoda #klimat #gfs #blog
Uwaga - moje opinie są prywatne, nie muszą odzwierciedlać stanowiska IMGW-PIB.",11839,6798,364,49,Polska,Meteomodel ❄️ ❄️ ❄️,PogodaMeteo,70608,https://meteomodel.pl/,false
Mon Jul 05 09:59:00 +0000 2021,,,,0,1411987973021765632,sport_tvppl,1411736516238495748,107377588,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@sport_tvppl @DarekSzpakowski Szpakowski w formie... trzeba mu oddac ze robil klimat.,https://twitter.com/ZWatroby/status/1411987973021765632,Tue Jan 05 09:53:01 +0000 2021,1346394144453914624,false,,140,1,50,0,,Zepsute Wątroby,ZWatroby,585,,false
Mon Jul 05 08:34:51 +0000 2021,torfowiska rzeki jeziora,,,0,1411966792566722565,,,,pl,,,,8,1411966666959900679,utriculator,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mokradła-#torfowiska, #rzeki i #jeziora gromadzą wodę. Przez to są niezwykle ważne dla przetrwania organizmów (w tym ludzi) i ekosystemów. Niestety od setek lat podlegają presji ze strony człowieka i obecnie także antropogenicznym zmianom klimatu #klimat https://t.co/ZbHyBLJXbW",https://twitter.com/JakubMedek/status/1411966792566722565,Wed Jun 24 09:12:43 +0000 2009,50259076,false,"TOK FM, tutaj głównie prywatnie. Niezrzeszony czerwony ekstremista. Jawna opcja czeska. Klnę. 
PL/CZ/SK
 #prawaczlowieka  #medekoczechach #ochronaprzyrody",101143,10985,1140,101,Gdzieś na wschodzie,Jakub Medek,JakubMedek,72885,"https://audycje.tokfm.pl/prowadzacy/141,Jakub-Medek",false
Mon Jul 05 12:47:48 +0000 2021,,,https://twitter.com/EURO2024/status/1410938319568084993,0,1412030452370657280,,,,pl,,false,1410938319568084993,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jedynym rozsądnym wyborem jest ""Yeah"" od Ushera. Klimat reszty piosenek zupełnie nie pasuje do euro imo https://t.co/Xa9YqvNW8I",https://twitter.com/Mikog_/status/1412030452370657280,Fri Dec 01 22:50:27 +0000 2017,936729232809525248,false,mnie śmieszy,34339,237,784,3,Summoner's Rift,Mik♿g,Mikog_,18178,https://mikog.pl,false
Mon Jul 05 13:45:18 +0000 2021,,,,1,1412044922253873153,drakkar2850,1412043872851697664,797751536197767200,pl,,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@drakkar2850 @anita_fogler Moźe,ja jestem jednak podejrzliwa. Taki mamy klimat",https://twitter.com/marianapiorkows/status/1412044922253873153,Thu Feb 23 19:02:44 +0000 2012,501057882,false,przekaz na dziś : zostaję w UE 👊👊👊 ***** ***,336894,6491,2507,32,Warszawa,maria napps,marianapiorkows,292077,,false
Mon Jul 05 09:04:08 +0000 2021,,,,0,1411974164781703169,corpomeow,1411658934386151432,1282700943751098400,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@corpomeow @TOPTVPINFO @RKropiwnicki @michalrachon Od deszczu ,bo tyle betonu w miastach zmienia nam klimat,więc lepiej trawa i drzewko i mniej podatku?",https://twitter.com/Pawe18156599/status/1411974164781703169,Wed Sep 18 07:56:40 +0000 2019,1174230563793846274,false,"POLAK🇵🇱
RZYMSKI KATOLIK.",23831,856,1538,7,Polska,Paweł,Pawe18156599,14709,,false
Mon Jul 05 11:51:09 +0000 2021,,,,0,1412016195663024136,,,,pl,,,,2,1412015512301801475,WeszloCom,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","- Jagiellonia to sportowo najmocniejszy klub, który się odezwał? 
- Myślę, że tak. Tworzy się tu fajny klimat. 
- Inne kluby się zgłaszały? 
- Z Polski miałem 2-3 oferty, z zagranicy nic konkretnego nie było.  

@WPiela96 przepytuje Michała Pazdana. 
https://t.co/XQMfQhNq8o",https://twitter.com/mRokuszewski/status/1412016195663024136,Wed Mar 16 00:32:51 +0000 2011,266894164,false,"@CANALPLUS_SPORT
wcześniej @WeszloCom",23222,80742,859,159,"Trzcinno, Warszawa",Mateusz Rokuszewski,mRokuszewski,24351,https://www.instagram.com/mrokuszewski/,false
Mon Jul 05 12:55:37 +0000 2021,,,,0,1412032416651386884,Nonduality10,1412030877916450818,3323447925,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Nonduality10 @mazowieckapyza @sawka_jerzy Tusk byłby wiarygodny w swoim przekazie (uważam, że on to mówi, żeby owce zapierniczały przeciwko PiS angażując wszystkich w konflikt), gdyby powiedział: przystąpimy do strefy euro, cele klimat. będą ambitniejsze (zaproponował więcej integracji), damy LGBT prawa człowieka.",https://twitter.com/DamianLebuda14/status/1412032416651386884,Mon Jan 21 10:00:42 +0000 2013,1108625665,false,"Pro-EU, pro-business. I like theatre & Italian language. Watch Sky TG24: https://t.co/hHCcbSkk13.",45166,960,982,36,Cracow,Damian Lebuda,DamianLebuda14,87658,,false
Mon Jul 05 11:48:26 +0000 2021,,,https://weszlo.com/2021/07/05/michal-pazdan-wywiad/,60,1412015512301801475,,,,pl,,false,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","- Jagiellonia to sportowo najmocniejszy klub, który się odezwał? 
- Myślę, że tak. Tworzy się tu fajny klimat. 
- Inne kluby się zgłaszały? 
- Z Polski miałem 2-3 oferty, z zagranicy nic konkretnego nie było.  

@WPiela96 przepytuje Michała Pazdana. 
https://t.co/XQMfQhNq8o",https://twitter.com/WeszloCom/status/1412015512301801475,Fri Nov 02 00:53:27 +0000 2012,920122238,false,Oficjalny profil portalu,1521,275892,49,431,,Weszło!,WeszloCom,110292,http://www.weszlo.com,false
Mon Jul 05 06:44:10 +0000 2021,klimat,,https://plus.gloswielkopolski.pl/dlaczego-zawalil-sie-dach-nowej-hali-sportowej-w-poznaniu-ujawniamy-kulisy-jej-budowy/ar/c1-15691815,0,1411938940995751936,,,,pl,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","To ciekawe, pękł dźwigar, został wcześniej zamieniony na inny, niby tak się czasem robi, ale badają czy na pewno to było przyczyną zawalenia się dachu nowej sali.
Pseudo aktywiści powiedzą, że to winne są samochody, które zmieniły #klimat :p
https://t.co/QxWPNMHIrC",https://twitter.com/Rafi__X/status/1411938940995751936,Sat Sep 29 00:15:29 +0000 2012,851946978,false,"Nie wierzcie nikomu w internecie, nawet mi.
#Ekspert od wszystkiego, czyli od niczego.
Jeśli nie jeżdżę #rower'em i nie używam #Linux'a, to łowię #FakeNews'y.",43316,191,232,43,C:\Linux\User\Rafix,Rafi X (aka Czarnoksiężnik),Rafi__X,36087,https://www.youtube.com/c/RafiXX,false
Mon Jul 05 08:59:36 +0000 2021,,,,15,1411973022567784449,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zaczelam wczoraj the devil judge i omg swietne jest klimat ma super fabule ma super ujecia ma super cala jest super mam nadzieje ze w trakcie jej nie popsuja,https://twitter.com/yeoubihubi/status/1411973022567784449,Sun Apr 09 15:52:15 +0000 2017,851100453400129536,false,"there’s no shame in pleasure, mr. gray • @K4ZUC4T : the weather’s nice, how about taking a walk out in the garden?",330913,2017,2066,70,she/her | capri | enfj,ronnie 🐋🍂 saw ross lynch,yeoubihubi,71501,https://zupiary.carrd.co,false
Mon Jul 05 11:20:18 +0000 2021,zmianyklimatu emisje CSRwPL klimat,https://twitter.com/FOB_Poland/status/1412008431553290240/photo/1,https://odpowiedzialnybiznes.pl/aktualno%C5%9Bci/europejczycy-uwazaja-zmiane-klimatu-za-najpowazniejszy-problem-przed-ktorym-stoi-swiat/,0,1412008431553290240,FOB_Poland,1412007587890053121,74528122,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Europejczycy uważają #zmianyklimatu za najpoważniejszy problem, przed którym stoi świat.

Ponadto zdaniem 90% ankietowanych #emisje gazów cieplarnianych należy ograniczyć do minimum

🔗 Więcej o wynikach najnowszego @EurobarometerEU tutaj: https://t.co/r7jmO53I37 
#CSRwPL #klimat https://t.co/ksiy0pUYNJ",https://twitter.com/FOB_Poland/status/1412008431553290240,Tue Sep 15 19:15:25 +0000 2009,74528122,false,"Forum Odpowiedzialnego Biznesu to organizacja ekspercka; inicjator i partner przedsięwzięć kluczowych dla #CSRwPL, #ESG i #zrównoważonyrozwój",9634,2833,2427,81,Polska,Forum Odpowiedzialnego Biznesu,FOB_Poland,14669,http://Odpowiedzialnybiznes.pl,false
Mon Jul 05 11:07:48 +0000 2021,,,,25,1412005284684443656,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",skz i wakacyjny klimat to coś czego każdy potrzebował  a nikt o tym nie wiedział,https://twitter.com/skiz_lover/status/1412005284684443656,Sat Jan 02 20:02:10 +0000 2021,1345460332056162306,false,19 yo | dutch philology student,202408,804,1631,18,she/they 🌱,mimi. 🌈🧚‍♀️,skiz_lover,33789,,false
Mon Jul 05 10:27:27 +0000 2021,,,,1,1411995130714808320,depeszpp,1411990730344747008,2909219963,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@depeszpp @RafalKrawczyk @XKubiak @dejv400 Gość krytykował, bo ma to wpisane w profil, jak większość totalsów. Taki macie klimat. 🤣. To może prościej cymbale, jeśli nie lubię szpinaku to go nie jem. Już lepiej?",https://twitter.com/ToMaszCoToMasz/status/1411995130714808320,Wed Aug 05 12:18:19 +0000 2020,1290985423926329347,false,Z niczym na ten świat przychodzimy i niczego z niego nie zabierzemy...,13733,113,125,2,,Tomasz Zieliński 🇵🇱💯,ToMaszCoToMasz,17469,,false
Mon Jul 05 07:42:45 +0000 2021,,,,0,1411953684137877507,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jestem zakochana w soundtracku lokiego, to totalnie moj klimat",https://twitter.com/abellerie/status/1411953684137877507,Fri Apr 22 04:45:32 +0000 2016,723372140469190658,false,simp for fictional characters; architecture student (1/4),39503,1516,201,15,any prns | 20,tokus,abellerie,26246,,false
Mon Jul 05 13:12:50 +0000 2021,,,https://twitter.com/YadeaGlobal/status/1385911399927275521,0,1412036750411583488,,,,pl,,false,1385911399927275521,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Szkoda ze klimat i mentalność w Polsce eliminują e-skutery z powszechengo użycia, obecną generacja to rewelacja 😜😂zasięgi powyżej 100 km, spokojnie dwie osoby z prędkością 50-65 km, są też stację szybkiej wymiany baterii, Eco bajka, tanie
Zero kłopotów @ArturStelmasiak https://t.co/18qbE4M5Ie",https://twitter.com/kot_b0t/status/1412036750411583488,Tue Jan 28 05:18:51 +0000 2020,1222026166241902592,false,"„Ludzie są najbardziej skłonni uwierzyć w to, co najmniej rozumieją.”

God created the world, 
the rest are made in #China #Chiny #Guangzhou 中国人不吃这",4621,2083,3532,14,China Chiny Guangzhou Canton,Norra Kvill,kot_b0t,34111,,false
Mon Jul 05 07:05:46 +0000 2021,Polska pogoda klimat,https://twitter.com/PogodaMeteo/status/1411944377715417089/photo/1,,0,1411944377715417089,,,,pl,,false,,0,,,"<a href=""https://meteomodel.pl"" rel=""nofollow"">PolClim</a>",AutoTweet: Prognoza anomalii dobowych i miesięcznych w #Polska na kolejne 8 dni. #pogoda #klimat https://t.co/fiQzL9JAcc,https://twitter.com/PogodaMeteo/status/1411944377715417089,Thu Jul 27 06:30:20 +0000 2017,890459317694025729,false,"Pogoda i Klimat #pogoda #klimat #gfs #blog
Uwaga - moje opinie są prywatne, nie muszą odzwierciedlać stanowiska IMGW-PIB.",11839,6798,364,49,Polska,Meteomodel ❄️ ❄️ ❄️,PogodaMeteo,70608,https://meteomodel.pl/,false
Mon Jul 05 12:38:54 +0000 2021,,,,5,1412028213170163718,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Siedzę sobie na ławce w takim miejscu gdzie dużo ludzi chodzi zazwyczaj i słucham The Night We Met i taki klimat jest -,https://twitter.com/sehyeonluvv/status/1412028213170163718,Mon Jun 29 10:14:12 +0000 2020,1277545804635557889,false,💌 dkz lovebot ... «uh-heung: 떡 하나 주면 안 잡아먹지» ... pl\eng,49760,516,469,22,she\her | 05 | infj,zalka ☆ msp,sehyeonluvv,31579,http://zalkxa.carrd.co,false
Mon Jul 05 08:41:06 +0000 2021,torfowiska rzeki jeziora,,,0,1411968367578202113,,,,pl,,,,8,1411966666959900679,utriculator,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mokradła-#torfowiska, #rzeki i #jeziora gromadzą wodę. Przez to są niezwykle ważne dla przetrwania organizmów (w tym ludzi) i ekosystemów. Niestety od setek lat podlegają presji ze strony człowieka i obecnie także antropogenicznym zmianom klimatu #klimat https://t.co/ZbHyBLJXbW",https://twitter.com/laskowski_pl/status/1411968367578202113,Sat Mar 28 10:55:09 +0000 2015,3123533224,false,"Informatyk z pasji i zawodu, lubię podróże.

When deep fake becomes true, who will believe the truth?

It's the economy, stupid",88705,3174,2119,23,Gdańsk/Sulęczyno,Grzegorz Laskowski,laskowski_pl,35550,,false
Mon Jul 05 10:10:25 +0000 2021,,,https://twitter.com/bweglarczyk/status/1411968436280999937,2,1411990843779653637,,,,pl,,false,1411968436280999937,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Walić niedźwiedzie co za plecami klimat zmieniają. Niech zostawią Svalbard w spokoju. https://t.co/CNivAiOsTY,https://twitter.com/Marcin_Zysk/status/1411990843779653637,Fri Jun 20 00:01:17 +0000 2014,2577678132,false,Zwolennik edukacji ekonomicznej liberałów.,66064,2256,2171,19,Toruń,Marcin Zyśk 🇵🇱 #KościuszkoCrew,Marcin_Zysk,42566,,false
Mon Jul 05 06:23:04 +0000 2021,,,,0,1411933631594078208,,,,pl,,,,1,1411731136833888259,Annie_6167,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@yahabibtii Pracuje w kawiarni i nieraz jacyś stali klienci przychodzili z laptopem pracować itd, mówili że po prostu u nas w kawiarni jest fajny klimat, że dobrze im się tu pracuje, z resztą też taka osoba zawsze bierze kawę i coś do jedzenia więc myślę że spoko opcja tak raz na jakiś czas",https://twitter.com/turpistycznie/status/1411933631594078208,Thu Mar 26 20:32:32 +0000 2020,1243274627008344071,false,"19 | university student 📚 | love autumn, books, cartoons, mountains and good movies / 🍄🏞️ ~świat istnieje tylko dzięki temu, że zawsze za późno się cofać~",25897,988,1391,8,"arms, she/her",izu🥢,turpistycznie,10887,https://curiouscat.qa/turpistycznie,false
Mon Jul 05 08:53:57 +0000 2021,torfowiska rzeki jeziora,,,0,1411971603060211712,,,,pl,,,,8,1411966666959900679,utriculator,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mokradła-#torfowiska, #rzeki i #jeziora gromadzą wodę. Przez to są niezwykle ważne dla przetrwania organizmów (w tym ludzi) i ekosystemów. Niestety od setek lat podlegają presji ze strony człowieka i obecnie także antropogenicznym zmianom klimatu #klimat https://t.co/ZbHyBLJXbW",https://twitter.com/gunthera_mws/status/1411971603060211712,Sat Feb 03 11:57:40 +0000 2018,959757776426762245,false,"Fornleifafræðingur (mostly medieval) based at University of Łódź (wutɕ)
русский военный корабль иди нахуй",33318,754,481,13,Polska,Jerzy Sikora / Jerzi Sykóra 🤍❤🤍 💙💛,gunthera_mws,27812,http://gunthera.wordpress.com,false
Mon Jul 05 11:13:12 +0000 2021,,,,1,1412006642854604809,jbart_xy,1411921262666993666,4752662501,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@jbart_xy No nie wiem. Myślę, że w Kanadzie jest aktualnie taki klimat, że prędzej spodziewałbym się desantu tamtejszych kieckowych do nas.",https://twitter.com/KrukMysli/status/1412006642854604809,Tue May 07 10:59:47 +0000 2019,1125716855073705986,false,"""Nową przypowieść Polak sobie kupi,
Że i przed szkodą, i po szkodzie głupi.""

Jan Kochanowski",49521,1037,907,15,,Kruk zadumany 🇪🇺 🇺🇦,KrukMysli,24491,,false
Mon Jul 05 07:09:11 +0000 2021,bines CSRwPL klimat środowisko zrównoważonyrozwój SDGs odpowiedzialnybiznes,,https://odpowiedzialnybiznes.pl/nagroda/jury/,2,1411945237002457089,,,,pl,,false,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Maria Andrzejewska @MariaGridw, dyrektor generalna @GRIDWarszawa członkinią jury Nagrody Forum Odpowiedzianego Biznesu @FOB_Poland ""Ludzie, którzy zmieniają biznes"". 

https://t.co/PzSh6ly5nA

#bines #CSRwPL #klimat #środowisko #zrównoważonyrozwój #SDGs #odpowiedzialnybiznes",https://twitter.com/GRIDWarszawa/status/1411945237002457089,Mon May 14 07:34:14 +0000 2018,995930270690881536,false,"Realizujemy w Polsce misję @UNEP, działając na rzecz zrównoważonego rozwoju.",390,333,284,1,Poland,UNEP/GRID-Warszawa,GRIDWarszawa,1620,http://gridw.pl,false
Mon Jul 05 06:43:26 +0000 2021,,,,0,1411938754370183169,Jakub_G_W,1411808947493871622,832329826568720400,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Jakub_G_W @TomaszLysiak @Damian_Bury Odsunęło się Boga, to zastąpił Go wielu wariatom klimat i ekologia. Źle to wróży światu.",https://twitter.com/Roman78631269/status/1411938754370183169,Mon Feb 18 07:39:48 +0000 2019,1097400273427943424,false,Bez Boga ani do proga!,19579,486,668,11,,Roman,Roman78631269,19945,,false
Mon Jul 05 11:51:29 +0000 2021,,https://twitter.com/EnamoradaArt/status/1412016277586067456/video/1,,1,1412016277586067456,,,,pl,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tak, zmiana klimatu naprawdę następuje. Kiedy kończy się weekend, klimat może być trochę gorszy w poniedziałki 😏 Przesuń palcem, żeby dowiedzieć się więcej ➡️ https://t.co/OVrTS93Ehp",https://twitter.com/EnamoradaArt/status/1412016277586067456,Fri Feb 20 07:35:52 +0000 2015,3045969399,false,"autorka książek, scenariuszy, producent spektakli, wydawca e-booków i audiobooków, aktorka",394,2110,4588,3,,Elżbieta Walczak,EnamoradaArt,5072,http://www.elzbietawalczak.com,false
Mon Jul 05 11:12:40 +0000 2021,,,,1,1412006511493136385,GregorMindset,1411958792007426050,1347988386456481800,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Grzegor00846287 Dziękuję!
Fakt, to duży bagaż - wręcz nadbagaż, którego przeładowaniu można było zapobiec wcześniej - ale będziemy walczyć o klimat, środowisko, prawa zwierząt i prawa człowieka w dalszym ciągu 💚 ✌️",https://twitter.com/LauraKwoczala/status/1412006511493136385,Mon May 20 13:48:28 +0000 2019,1130470346417737728,false,Political activist | refugee rights and migration policy | member of National Council @Zieloni | political sciences student on @UniWarszawski | @KNPCKH member,39097,5242,2145,25,"Warszawa, Polska",Laura Kwoczała,LauraKwoczala,22064,https://www.facebook.com/KwoczalaLaura/,false
Mon Jul 05 09:42:10 +0000 2021,,,,1,1411983733348081664,e_wrzosek,1411980198397030405,713747511123566600,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@e_wrzosek a zamiast wyroku ""publiczna czapa"" w @tvp_info i to nie samego Nowaka, tylko @donaldtusk , który w tym przekazie czasowo występuje prawie tyle samo co Nowak😎. Taki mamy klimat...",https://twitter.com/DarekS_100/status/1411983733348081664,Sat Apr 18 13:54:43 +0000 2020,1251509420099620864,false,"w EMEA: przedsiębiorca - tu prywatnie 
w 🇵🇱: gorszy sort, kanalia i złodziej (uczciwie płacący podatki)",15365,551,1089,1,EU,Darek 💙💛 🇪🇺🇵🇱🇩🇪🇬🇧 zawsze😜,DarekS_100,20118,,false
Mon Jul 05 10:55:38 +0000 2021,,,,0,1412002223333298178,bartekstyrna,1411273148604035072,346504550,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@bartekstyrna Nie ma to jak klimat lasu o poranku.,https://twitter.com/RKomarewicz/status/1412002223333298178,Wed Feb 27 19:06:01 +0000 2019,1100834453914562566,false,Przewodniczący Rady Miasta Krakowa | samorządowiec #Polska2050 | przedsiębiorca,8852,6448,6658,6,"Kraków, Polska",Rafał Komarewicz,RKomarewicz,2893,,false
Mon Jul 05 12:25:17 +0000 2021,torfowiska rzeki jeziora,,,0,1412024786042171394,,,,pl,,,,8,1411966666959900679,utriculator,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mokradła-#torfowiska, #rzeki i #jeziora gromadzą wodę. Przez to są niezwykle ważne dla przetrwania organizmów (w tym ludzi) i ekosystemów. Niestety od setek lat podlegają presji ze strony człowieka i obecnie także antropogenicznym zmianom klimatu #klimat https://t.co/ZbHyBLJXbW",https://twitter.com/MPKOBC/status/1412024786042171394,Sat Oct 31 09:57:31 +0000 2015,4081635207,false,"Java, JavaScript, Android, Arduino, Fusion360.

Powaga zabija powoli.",64973,215,849,0,"Poznań/Jarocin, Polska",⚡Marcin K.⚡,MPKOBC,21752,,false
Mon Jul 05 11:11:11 +0000 2021,,,,0,1412006136623112197,,,,pl,,,,4,1411997844672815106,MaciejWolnosc,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jeśli klimat i temperatura nie ma wpływu na dynamikę pandemii to czemu mamy mniej chorych teraz niż za czasów twardego lockdownu? Kucinski to idiota odcinek 2137 https://t.co/GNPULmEKIC,https://twitter.com/tentypguess/status/1412006136623112197,Fri May 25 07:43:44 +0000 2018,999918926413742080,false,Starczy już tego PO PiSu,41030,107,304,2,Polska,TenTyp,tentypguess,18021,,false
Mon Jul 05 06:23:34 +0000 2021,,,,1,1411933754633773066,mu3rt3_,1411931510278610945,1349454587728683000,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mu3rt31 Podobny klimat,https://twitter.com/slice_of_love_/status/1411933754633773066,Wed Jul 15 19:06:38 +0000 2020,1283478059534954497,false,nie pasuje do tego świata nie wiem co tutaj robię,55327,5014,4399,27,daleko od ciebie,Szymon | fback,slice_of_love_,25472,,false
Mon Jul 05 11:16:57 +0000 2021,firmy CSRwPL ESG SDG13 klimat,https://twitter.com/FOB_Poland/status/1412007587890053121/photo/1,https://odpowiedzialnybiznes.pl/aktualno%C5%9Bci/europejczycy-uwazaja-zmiane-klimatu-za-najpowazniejszy-problem-przed-ktorym-stoi-swiat/,0,1412007587890053121,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zdaniem 78 proc. ankietowanych podjęcie działań w dziedzinie klimatu doprowadzi do innowacji, które sprawią, że europejskie #firmy staną się bardziej konkurencyjne ☝️

🔗 Czytaj więcej o wynikach najnowszego @EurobarometerEU: https://t.co/r7jmO53I37 

#CSRwPL #ESG #SDG13 #klimat https://t.co/jfUlmoUPAK",https://twitter.com/FOB_Poland/status/1412007587890053121,Tue Sep 15 19:15:25 +0000 2009,74528122,false,"Forum Odpowiedzialnego Biznesu to organizacja ekspercka; inicjator i partner przedsięwzięć kluczowych dla #CSRwPL, #ESG i #zrównoważonyrozwój",9634,2833,2427,81,Polska,Forum Odpowiedzialnego Biznesu,FOB_Poland,14669,http://Odpowiedzialnybiznes.pl,false
Mon Jul 05 08:34:21 +0000 2021,torfowiska rzeki jeziora klimat,,"https://next.gazeta.pl/next/7,179892,27280672,kroniki-torfowe-mokradla-wysychaja-i-plona-globalne-ocieplenie.html",28,1411966666959900679,,,,pl,,false,,8,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mokradła-#torfowiska, #rzeki i #jeziora gromadzą wodę. Przez to są niezwykle ważne dla przetrwania organizmów (w tym ludzi) i ekosystemów. Niestety od setek lat podlegają presji ze strony człowieka i obecnie także antropogenicznym zmianom klimatu #klimat https://t.co/ZbHyBLJXbW",https://twitter.com/utriculator/status/1411966666959900679,Mon Dec 28 17:57:39 +0000 2009,100008123,false,"Ecology, palaeoecology, peatlands, wetlands, global change, climate, birds. Having fun doing research! :) 🌱🌊 @UAM_Poznan",9405,1380,1380,18,"Poznan, Poland",Mariusz Lamentowicz,utriculator,3041,https://scholar.google.pl/citations?user=OR57rLUAAAAJ&hl=pl,false
